Image Name,Time,Emotion
kio (1136)_2.jpg,2023-04-30 01:40:39.601194,Fear
kio (1136)_3.jpg,2023-04-30 01:40:39.603195,Happy
kio (1137)_0.jpg,2023-04-30 01:40:39.605833,Happy
kio (1137)_1.jpg,2023-04-30 01:40:39.607979,Fear
kio (1137)_2.jpg,2023-04-30 01:40:39.610196,Sad
kio (1138)_0.jpg,2023-04-30 01:40:39.612498,Neutral
kio (1138)_1.jpg,2023-04-30 01:40:39.614700,Angry
kio (1138)_2.jpg,2023-04-30 01:40:39.616701,Happy
kio (1139)_0.jpg,2023-04-30 01:40:39.619070,Angry
kio (1139)_1.jpg,2023-04-30 01:40:39.621070,Angry
kio (1140)_0.jpg,2023-04-30 01:40:39.623471,Sad
kio (1140)_1.jpg,2023-04-30 01:40:39.625471,Sad
kio (1140)_2.jpg,2023-04-30 01:40:39.627860,Neutral
kio (1140)_3.jpg,2023-04-30 01:40:39.630064,Sad
kio (1140)_4.jpg,2023-04-30 01:40:39.632065,Sad
kio (1141)_0.jpg,2023-04-30 01:40:39.634497,Sad
kio (1141)_1.jpg,2023-04-30 01:40:39.636700,Sad
kio (1141)_2.jpg,2023-04-30 01:40:39.638902,Sad
kio (1141)_3.jpg,2023-04-30 01:40:39.641064,Sad
kio (1142)_0.jpg,2023-04-30 01:40:39.643064,Neutral
kio (1142)_1.jpg,2023-04-30 01:40:39.645464,Fear
kio (1142)_2.jpg,2023-04-30 01:40:39.647464,Sad
kio (1142)_3.jpg,2023-04-30 01:40:39.653484,Sad
kio (1142)_4.jpg,2023-04-30 01:40:39.655608,Fear
kio (1142)_5.jpg,2023-04-30 01:40:39.657843,Angry
kio (1142)_6.jpg,2023-04-30 01:40:39.660086,Fear
kio (1143)_0.jpg,2023-04-30 01:40:39.662086,Sad
kio (1143)_1.jpg,2023-04-30 01:40:39.664087,Fear
kio (1143)_2.jpg,2023-04-30 01:40:39.666087,Sad
kio (1143)_3.jpg,2023-04-30 01:40:39.668088,Sad
kio (1143)_4.jpg,2023-04-30 01:40:39.671088,Fear
kio (1143)_5.jpg,2023-04-30 01:40:39.673089,Sad
kio (1144)_0.jpg,2023-04-30 01:40:39.675089,Neutral
kio (1144)_1.jpg,2023-04-30 01:40:39.677873,Sad
kio (1144)_2.jpg,2023-04-30 01:40:39.679873,Sad
kio (1144)_3.jpg,2023-04-30 01:40:39.682607,Sad
kio (1144)_4.jpg,2023-04-30 01:40:39.684608,Sad
kio (1144)_5.jpg,2023-04-30 01:40:39.687079,Neutral
kio (1144)_6.jpg,2023-04-30 01:40:39.689079,Neutral
kio (1144)_7.jpg,2023-04-30 01:40:39.691603,Happy
kio (1145)_0.jpg,2023-04-30 01:40:39.693604,Sad
kio (1145)_1.jpg,2023-04-30 01:40:39.695604,Sad
kio (1145)_2.jpg,2023-04-30 01:40:39.697605,Neutral
kio (1145)_3.jpg,2023-04-30 01:40:39.700599,Sad
kio (1145)_4.jpg,2023-04-30 01:40:39.702608,Neutral
kio (1145)_5.jpg,2023-04-30 01:40:39.704610,Neutral
kio (1146)_0.jpg,2023-04-30 01:40:39.706610,Neutral
kio (1146)_1.jpg,2023-04-30 01:40:39.709612,Neutral
kio (1146)_2.jpg,2023-04-30 01:40:39.711583,Neutral
kio (1146)_3.jpg,2023-04-30 01:40:39.714335,Sad
kio (1147)_0.jpg,2023-04-30 01:40:39.716335,Neutral
kio (1147)_1.jpg,2023-04-30 01:40:39.718483,Fear
kio (1147)_2.jpg,2023-04-30 01:40:39.720484,Sad
kio (1148)_0.jpg,2023-04-30 01:40:39.722929,Sad
kio (1148)_1.jpg,2023-04-30 01:40:39.724930,Neutral
kio (1148)_2.jpg,2023-04-30 01:40:39.726930,Neutral
kio (1148)_3.jpg,2023-04-30 01:40:39.728931,Neutral
kio (1148)_4.jpg,2023-04-30 01:40:39.731931,Sad
kio (1149)_0.jpg,2023-04-30 01:40:39.733932,Sad
kio (1149)_1.jpg,2023-04-30 01:40:39.735932,Sad
kio (1149)_2.jpg,2023-04-30 01:40:39.738641,Fear
kio (1149)_3.jpg,2023-04-30 01:40:39.740642,Neutral
kio (1149)_4.jpg,2023-04-30 01:40:39.742834,Fear
kio (1150)_0.jpg,2023-04-30 01:40:39.744835,Fear
kio (1151)_0.jpg,2023-04-30 01:40:39.746835,Sad
kio (1152)_0.jpg,2023-04-30 01:40:39.749824,Sad
kio (1152)_1.jpg,2023-04-30 01:40:39.751979,Sad
kio (1152)_2.jpg,2023-04-30 01:40:39.754471,Sad
kio (1152)_3.jpg,2023-04-30 01:40:39.756472,Fear
kio (1152)_4.jpg,2023-04-30 01:40:39.758472,Sad
kio (1152)_5.jpg,2023-04-30 01:40:39.760473,Neutral
kio (1153)_0.jpg,2023-04-30 01:40:39.763473,Neutral
kio (1153)_1.jpg,2023-04-30 01:40:39.765475,Neutral
kio (1154)_0.jpg,2023-04-30 01:40:39.767878,Sad
kio (1154)_1.jpg,2023-04-30 01:40:39.769878,Neutral
kio (1154)_2.jpg,2023-04-30 01:40:39.771879,Sad
kio (1154)_3.jpg,2023-04-30 01:40:39.773879,Happy
kio (1154)_4.jpg,2023-04-30 01:40:39.775880,Fear
kio (1154)_5.jpg,2023-04-30 01:40:39.780350,Sad
kio (1154)_6.jpg,2023-04-30 01:40:39.782486,Sad
kio (1155)_0.jpg,2023-04-30 01:40:39.784486,Sad
kio (1155)_1.jpg,2023-04-30 01:40:39.786983,Sad
kio (1155)_2.jpg,2023-04-30 01:40:39.788984,Neutral
kio (1155)_3.jpg,2023-04-30 01:40:39.790984,Sad
kio (1156)_0.jpg,2023-04-30 01:40:39.792985,Neutral
kio (1156)_1.jpg,2023-04-30 01:40:39.795985,Sad
kio (1156)_2.jpg,2023-04-30 01:40:39.797988,Neutral
kio (1156)_3.jpg,2023-04-30 01:40:39.799990,Sad
kio (1156)_4.jpg,2023-04-30 01:40:39.802993,Neutral
kio (1157)_0.jpg,2023-04-30 01:40:39.805334,Neutral
kio (1157)_1.jpg,2023-04-30 01:40:39.807334,Sad
kio (1157)_2.jpg,2023-04-30 01:40:39.809335,Neutral
kio (1157)_3.jpg,2023-04-30 01:40:39.811335,Neutral
kio (1158)_0.jpg,2023-04-30 01:40:39.814336,Neutral
kio (1158)_1.jpg,2023-04-30 01:40:39.816336,Happy
kio (1158)_2.jpg,2023-04-30 01:40:39.818844,Sad
kio (1158)_3.jpg,2023-04-30 01:40:39.821084,Sad
kio (1158)_4.jpg,2023-04-30 01:40:39.823344,Neutral
kio (1159)_0.jpg,2023-04-30 01:40:39.825578,Happy
kio (1159)_1.jpg,2023-04-30 01:40:39.827756,Neutral
kio (1159)_2.jpg,2023-04-30 01:40:39.829841,Neutral
kio (1159)_3.jpg,2023-04-30 01:40:39.831980,Neutral
kio (1160)_0.jpg,2023-04-30 01:40:39.834574,Sad
kio (1160)_1.jpg,2023-04-30 01:40:39.836815,Sad
kio (1160)_2.jpg,2023-04-30 01:40:39.839054,Neutral
kio (1160)_3.jpg,2023-04-30 01:40:39.841054,Neutral
kio (1161)_0.jpg,2023-04-30 01:40:39.843546,Neutral
kio (1161)_1.jpg,2023-04-30 01:40:39.845782,Neutral
kio (1161)_2.jpg,2023-04-30 01:40:39.847980,Neutral
kio (1161)_3.jpg,2023-04-30 01:40:39.850232,Sad
kio (1161)_4.jpg,2023-04-30 01:40:39.852232,Sad
kio (1161)_5.jpg,2023-04-30 01:40:39.854232,Neutral
kio (1161)_6.jpg,2023-04-30 01:40:39.856233,Fear
kio (1162)_0.jpg,2023-04-30 01:40:39.859233,Sad
kio (1162)_1.jpg,2023-04-30 01:40:39.861234,Fear
kio (1162)_2.jpg,2023-04-30 01:40:39.863234,Sad
kio (1163)_0.jpg,2023-04-30 01:40:39.865235,Sad
kio (1163)_1.jpg,2023-04-30 01:40:39.868118,Neutral
kio (1163)_2.jpg,2023-04-30 01:40:39.870354,Sad
kio (1164)_0.jpg,2023-04-30 01:40:39.872590,Sad
kio (1164)_1.jpg,2023-04-30 01:40:39.874832,Neutral
kio (1164)_2.jpg,2023-04-30 01:40:39.877036,Sad
kio (1164)_3.jpg,2023-04-30 01:40:39.879242,Sad
kio (1165)_0.jpg,2023-04-30 01:40:39.881357,Neutral
kio (1165)_1.jpg,2023-04-30 01:40:39.883734,Neutral
kio (1165)_2.jpg,2023-04-30 01:40:39.885978,Neutral
kio (1165)_3.jpg,2023-04-30 01:40:39.887978,Fear
kio (1165)_4.jpg,2023-04-30 01:40:39.890466,Sad
kio (1166)_0.jpg,2023-04-30 01:40:39.892705,Sad
kio (1166)_1.jpg,2023-04-30 01:40:39.894953,Sad
kio (1166)_2.jpg,2023-04-30 01:40:39.896954,Sad
kio (1166)_3.jpg,2023-04-30 01:40:39.899407,Neutral
kio (1166)_4.jpg,2023-04-30 01:40:39.901471,Neutral
kio (1166)_5.jpg,2023-04-30 01:40:39.903851,Fear
kio (1166)_6.jpg,2023-04-30 01:40:39.906102,Happy
kio (1167)_0.jpg,2023-04-30 01:40:39.908303,Fear
kio (1167)_1.jpg,2023-04-30 01:40:39.910552,Neutral
kio (1167)_2.jpg,2023-04-30 01:40:39.912802,Neutral
kio (1167)_3.jpg,2023-04-30 01:40:39.914803,Sad
kio (1167)_4.jpg,2023-04-30 01:40:39.916803,Sad
kio (1168)_0.jpg,2023-04-30 01:40:39.918803,Sad
kio (1168)_1.jpg,2023-04-30 01:40:39.921804,Sad
kio (1168)_2.jpg,2023-04-30 01:40:39.923806,Sad
kio (1168)_3.jpg,2023-04-30 01:40:39.926194,Neutral
kio (1168)_4.jpg,2023-04-30 01:40:39.928540,Fear
kio (1168)_5.jpg,2023-04-30 01:40:39.930790,Happy
kio (1169)_0.jpg,2023-04-30 01:40:39.932790,Sad
kio (1169)_1.jpg,2023-04-30 01:40:39.935232,Sad
kio (1169)_2.jpg,2023-04-30 01:40:39.937470,Neutral
kio (1169)_3.jpg,2023-04-30 01:40:39.939470,Happy
kio (1169)_4.jpg,2023-04-30 01:40:39.941471,Sad
kio (1169)_5.jpg,2023-04-30 01:40:39.943471,Happy
kio (1170)_0.jpg,2023-04-30 01:40:39.946472,Neutral
kio (1170)_1.jpg,2023-04-30 01:40:39.948596,Sad
kio (1170)_2.jpg,2023-04-30 01:40:39.950674,Sad
kio (1170)_3.jpg,2023-04-30 01:40:39.952787,Neutral
kio (1170)_4.jpg,2023-04-30 01:40:39.954905,Sad
kio (1170)_5.jpg,2023-04-30 01:40:39.957000,Fear
kio (1171)_0.jpg,2023-04-30 01:40:39.959074,Sad
kio (1171)_1.jpg,2023-04-30 01:40:39.961074,Sad
kio (1171)_2.jpg,2023-04-30 01:40:39.963280,Neutral
kio (1171)_3.jpg,2023-04-30 01:40:39.965405,Neutral
kio (1171)_4.jpg,2023-04-30 01:40:39.967494,Sad
kio (1172)_0.jpg,2023-04-30 01:40:39.969575,Happy
kio (1172)_1.jpg,2023-04-30 01:40:39.971696,Sad
kio (1172)_2.jpg,2023-04-30 01:40:39.973863,Sad
kio (1172)_3.jpg,2023-04-30 01:40:39.975863,Fear
kio (1172)_4.jpg,2023-04-30 01:40:39.977864,Neutral
kio (1172)_5.jpg,2023-04-30 01:40:39.979864,Sad
kio (1173)_0.jpg,2023-04-30 01:40:39.981864,Neutral
kio (1173)_1.jpg,2023-04-30 01:40:39.983865,Neutral
kio (1173)_2.jpg,2023-04-30 01:40:39.986870,Neutral
kio (1173)_3.jpg,2023-04-30 01:40:39.989015,Sad
kio (1173)_4.jpg,2023-04-30 01:40:39.990866,Sad
kio (1173)_5.jpg,2023-04-30 01:40:39.993235,Neutral
kio (1173)_6.jpg,2023-04-30 01:40:39.995235,Sad
kio (1174)_0.jpg,2023-04-30 01:40:39.997528,Sad
kio (1174)_1.jpg,2023-04-30 01:40:39.999655,Sad
kio (1174)_2.jpg,2023-04-30 01:40:40.001660,Neutral
