Image Name,Time,Emotion
kio (6233)_3.jpg,2023-04-30 01:16:54.972430,Neutral
kio (6233)_4.jpg,2023-04-30 01:16:54.977431,Sad
kio (6233)_5.jpg,2023-04-30 01:16:54.982432,Sad
kio (6234)_0.jpg,2023-04-30 01:16:54.987434,Sad
kio (6234)_1.jpg,2023-04-30 01:16:54.992435,Sad
kio (6234)_2.jpg,2023-04-30 01:16:54.997435,Fear
kio (6234)_3.jpg,2023-04-30 01:16:55.003437,Sad
kio (6234)_4.jpg,2023-04-30 01:16:55.009439,Happy
kio (6235)_0.jpg,2023-04-30 01:16:55.014441,Sad
kio (6235)_1.jpg,2023-04-30 01:16:55.020440,Neutral
kio (6235)_2.jpg,2023-04-30 01:16:55.025442,Angry
kio (6235)_3.jpg,2023-04-30 01:16:55.030443,Sad
kio (6235)_4.jpg,2023-04-30 01:16:55.035444,Neutral
kio (6236)_0.jpg,2023-04-30 01:16:55.041445,Sad
kio (6236)_1.jpg,2023-04-30 01:16:55.046447,Fear
kio (6236)_2.jpg,2023-04-30 01:16:55.051448,Fear
kio (6236)_3.jpg,2023-04-30 01:16:55.056449,Neutral
kio (6237)_0.jpg,2023-04-30 01:16:55.062450,Neutral
kio (6237)_1.jpg,2023-04-30 01:16:55.068451,Neutral
kio (6237)_2.jpg,2023-04-30 01:16:55.073452,Neutral
kio (6237)_3.jpg,2023-04-30 01:16:55.079454,Neutral
kio (6237)_4.jpg,2023-04-30 01:16:55.085456,Fear
kio (6237)_5.jpg,2023-04-30 01:16:55.090457,Neutral
kio (6238)_0.jpg,2023-04-30 01:16:55.095459,Sad
kio (6238)_1.jpg,2023-04-30 01:16:55.101459,Neutral
kio (6238)_2.jpg,2023-04-30 01:16:55.106461,Neutral
kio (6238)_3.jpg,2023-04-30 01:16:55.111462,Fear
kio (6238)_4.jpg,2023-04-30 01:16:55.116462,Sad
kio (6238)_5.jpg,2023-04-30 01:16:55.121464,Neutral
kio (6239)_0.jpg,2023-04-30 01:16:55.126465,Fear
kio (6239)_1.jpg,2023-04-30 01:16:55.131466,Neutral
kio (6239)_2.jpg,2023-04-30 01:16:55.136467,Neutral
kio (6239)_3.jpg,2023-04-30 01:16:55.141468,Fear
kio (6239)_4.jpg,2023-04-30 01:16:55.146470,Fear
kio (624)_0.jpg,2023-04-30 01:16:55.152471,Neutral
kio (624)_1.jpg,2023-04-30 01:16:55.157472,Fear
kio (6240)_0.jpg,2023-04-30 01:16:55.162473,Sad
kio (6240)_1.jpg,2023-04-30 01:16:55.167475,Sad
