Image Name,Time,Emotion
gui (1175)_1.jpg,2023-04-30 01:10:35.728639,Fear
gui (1176)_0.jpg,2023-04-30 01:10:35.733640,Sad
gui (1176)_1.jpg,2023-04-30 01:10:35.738641,Happy
gui (1177)_0.jpg,2023-04-30 01:10:35.743643,Neutral
gui (1178)_0.jpg,2023-04-30 01:10:35.748644,Happy
gui (118)_0.jpg,2023-04-30 01:10:35.753645,Neutral
gui (1181)_0.jpg,2023-04-30 01:10:35.758646,Happy
gui (1181)_1.jpg,2023-04-30 01:10:35.763647,Happy
gui (1182)_0.jpg,2023-04-30 01:10:35.768648,Sad
gui (1187)_0.jpg,2023-04-30 01:10:35.773649,Neutral
gui (1190)_0.jpg,2023-04-30 01:10:35.778650,Happy
gui (1191)_0.jpg,2023-04-30 01:10:35.783651,Neutral
gui (1191)_1.jpg,2023-04-30 01:10:35.789653,Happy
gui (1192)_0.jpg,2023-04-30 01:10:35.794654,Sad
gui (1192)_1.jpg,2023-04-30 01:10:35.800655,Neutral
gui (1192)_2.jpg,2023-04-30 01:10:35.806656,Sad
gui (1193)_0.jpg,2023-04-30 01:10:35.813658,Neutral
gui (1194)_0.jpg,2023-04-30 01:10:35.819661,Fear
gui (1194)_1.jpg,2023-04-30 01:10:35.824660,Neutral
gui (1194)_2.jpg,2023-04-30 01:10:35.830663,Happy
gui (1195)_0.jpg,2023-04-30 01:10:35.835663,Happy
gui (1195)_1.jpg,2023-04-30 01:10:35.840665,Sad
gui (1196)_0.jpg,2023-04-30 01:10:35.845666,Happy
gui (1196)_1.jpg,2023-04-30 01:10:35.851344,Sad
gui (1197)_0.jpg,2023-04-30 01:10:35.856913,Fear
gui (1197)_1.jpg,2023-04-30 01:10:35.861005,Neutral
gui (1197)_2.jpg,2023-04-30 01:10:35.866176,Angry
gui (1198)_0.jpg,2023-04-30 01:10:35.869930,Fear
gui (1198)_1.jpg,2023-04-30 01:10:35.875814,Sad
gui (1199)_0.jpg,2023-04-30 01:10:35.879656,Neutral
gui (120)_0.jpg,2023-04-30 01:10:35.884661,Happy
gui (1202)_0.jpg,2023-04-30 01:10:35.889806,Neutral
gui (1204)_0.jpg,2023-04-30 01:10:35.894807,Fear
gui (1205)_0.jpg,2023-04-30 01:10:35.899808,Sad
gui (1206)_0.jpg,2023-04-30 01:10:35.903811,Sad
gui (1206)_1.jpg,2023-04-30 01:10:35.908812,Happy
gui (1206)_2.jpg,2023-04-30 01:10:35.914057,Happy
gui (1207)_0.jpg,2023-04-30 01:10:35.918059,Sad
gui (1207)_1.jpg,2023-04-30 01:10:35.924040,Sad
gui (1207)_2.jpg,2023-04-30 01:10:35.928985,Fear
gui (1209)_0.jpg,2023-04-30 01:10:35.934478,Sad
gui (1210)_0.jpg,2023-04-30 01:10:35.938480,Sad
gui (1211)_0.jpg,2023-04-30 01:10:35.943774,Sad
gui (1211)_1.jpg,2023-04-30 01:10:35.947532,Neutral
gui (1211)_2.jpg,2023-04-30 01:10:35.953534,Fear
gui (1211)_3.jpg,2023-04-30 01:10:35.957534,Happy
gui (1212)_0.jpg,2023-04-30 01:10:35.962535,Sad
gui (1212)_1.jpg,2023-04-30 01:10:35.967536,Happy
gui (1213)_0.jpg,2023-04-30 01:10:35.972696,Neutral
gui (1213)_1.jpg,2023-04-30 01:10:35.976336,Happy
gui (1214)_0.jpg,2023-04-30 01:10:35.981338,Fear
gui (1215)_0.jpg,2023-04-30 01:10:35.985666,Sad
gui (1215)_1.jpg,2023-04-30 01:10:35.991676,Sad
gui (1215)_2.jpg,2023-04-30 01:10:35.995314,Happy
gui (1216)_0.jpg,2023-04-30 01:10:36.001181,Happy
gui (1217)_0.jpg,2023-04-30 01:10:36.004966,Fear
gui (1217)_1.jpg,2023-04-30 01:10:36.010584,Neutral
gui (1219)_0.jpg,2023-04-30 01:10:36.014585,Fear
gui (1219)_1.jpg,2023-04-30 01:10:36.019586,Happy
gui (1220)_0.jpg,2023-04-30 01:10:36.023812,Fear
gui (1221)_0.jpg,2023-04-30 01:10:36.029470,Happy
gui (1222)_0.jpg,2023-04-30 01:10:36.034316,Fear
gui (1222)_1.jpg,2023-04-30 01:10:36.039020,Neutral
gui (1223)_0.jpg,2023-04-30 01:10:36.043437,Neutral
gui (1224)_0.jpg,2023-04-30 01:10:36.048439,Fear
gui (1224)_1.jpg,2023-04-30 01:10:36.053440,Fear
gui (1225)_0.jpg,2023-04-30 01:10:36.058492,Sad
gui (1244)_0.jpg,2023-04-30 01:10:36.063375,Happy
gui (1246)_0.jpg,2023-04-30 01:10:36.068576,Happy
gui (1247)_0.jpg,2023-04-30 01:10:36.073230,Fear
gui (1247)_1.jpg,2023-04-30 01:10:36.077231,Happy
gui (1248)_0.jpg,2023-04-30 01:10:36.082232,Fear
gui (1249)_0.jpg,2023-04-30 01:10:36.087700,Fear
gui (125)_0.jpg,2023-04-30 01:10:36.092573,Happy
gui (1250)_0.jpg,2023-04-30 01:10:36.096373,Sad
gui (1250)_1.jpg,2023-04-30 01:10:36.101542,Happy
gui (1251)_0.jpg,2023-04-30 01:10:36.106830,Happy
gui (1252)_0.jpg,2023-04-30 01:10:36.110568,Fear
gui (1252)_1.jpg,2023-04-30 01:10:36.115382,Happy
gui (1253)_0.jpg,2023-04-30 01:10:36.120383,Fear
gui (1254)_0.jpg,2023-04-30 01:10:36.125855,Sad
gui (1255)_0.jpg,2023-04-30 01:10:36.129664,Sad
gui (1255)_1.jpg,2023-04-30 01:10:36.135465,Sad
gui (1256)_0.jpg,2023-04-30 01:10:36.139466,Fear
gui (1256)_1.jpg,2023-04-30 01:10:36.145196,Fear
gui (1257)_0.jpg,2023-04-30 01:10:36.149198,Neutral
gui (1257)_1.jpg,2023-04-30 01:10:36.154605,Happy
gui (1257)_2.jpg,2023-04-30 01:10:36.159572,Happy
gui (126)_0.jpg,2023-04-30 01:10:36.164779,Angry
gui (1260)_0.jpg,2023-04-30 01:10:36.169576,Happy
gui (1260)_1.jpg,2023-04-30 01:10:36.174370,Happy
gui (1260)_2.jpg,2023-04-30 01:10:36.179038,Neutral
gui (1263)_0.jpg,2023-04-30 01:10:36.184123,Fear
gui (1264)_0.jpg,2023-04-30 01:10:36.188997,Happy
gui (1266)_0.jpg,2023-04-30 01:10:36.194143,Sad
gui (1267)_0.jpg,2023-04-30 01:10:36.198933,Fear
gui (1268)_0.jpg,2023-04-30 01:10:36.203934,Sad
gui (1269)_0.jpg,2023-04-30 01:10:36.207935,Fear
gui (1270)_0.jpg,2023-04-30 01:10:36.212379,Fear
gui (1271)_0.jpg,2023-04-30 01:10:36.217871,Fear
gui (1273)_0.jpg,2023-04-30 01:10:36.222845,Sad
gui (1274)_0.jpg,2023-04-30 01:10:36.226650,Happy
gui (1277)_0.jpg,2023-04-30 01:10:36.232294,Happy
gui (1278)_0.jpg,2023-04-30 01:10:36.236653,Sad
gui (1279)_0.jpg,2023-04-30 01:10:36.242005,Sad
gui (1281)_0.jpg,2023-04-30 01:10:36.245790,Fear
gui (1282)_0.jpg,2023-04-30 01:10:36.250791,Neutral
