Image Name,Time,Emotion
kio (5832)_4.jpg,2023-04-30 01:16:42.344465,Sad
kio (5833)_0.jpg,2023-04-30 01:16:42.350466,Sad
kio (5833)_1.jpg,2023-04-30 01:16:42.355467,Sad
kio (5833)_2.jpg,2023-04-30 01:16:42.360469,Sad
kio (5834)_0.jpg,2023-04-30 01:16:42.364469,Sad
kio (5834)_1.jpg,2023-04-30 01:16:42.370471,Sad
kio (5834)_2.jpg,2023-04-30 01:16:42.375472,Angry
kio (5835)_0.jpg,2023-04-30 01:16:42.380473,Angry
kio (5835)_1.jpg,2023-04-30 01:16:42.385474,Sad
kio (5835)_2.jpg,2023-04-30 01:16:42.390475,Angry
kio (5836)_0.jpg,2023-04-30 01:16:42.395477,Sad
kio (5836)_1.jpg,2023-04-30 01:16:42.400477,Sad
kio (5836)_2.jpg,2023-04-30 01:16:42.405479,Angry
kio (5836)_3.jpg,2023-04-30 01:16:42.410480,Sad
kio (5836)_4.jpg,2023-04-30 01:16:42.415481,Fear
kio (5837)_0.jpg,2023-04-30 01:16:42.420482,Sad
kio (5837)_1.jpg,2023-04-30 01:16:42.425483,Sad
kio (5837)_2.jpg,2023-04-30 01:16:42.430484,Sad
kio (5837)_3.jpg,2023-04-30 01:16:42.435486,Neutral
kio (5837)_4.jpg,2023-04-30 01:16:42.440487,Happy
kio (5838)_0.jpg,2023-04-30 01:16:42.446488,Fear
kio (5838)_1.jpg,2023-04-30 01:16:42.451489,Neutral
kio (5838)_2.jpg,2023-04-30 01:16:42.456490,Sad
kio (5839)_0.jpg,2023-04-30 01:16:42.461491,Sad
kio (5839)_1.jpg,2023-04-30 01:16:42.466492,Sad
kio (5839)_2.jpg,2023-04-30 01:16:42.471493,Fear
kio (5839)_3.jpg,2023-04-30 01:16:42.476495,Fear
kio (5839)_4.jpg,2023-04-30 01:16:42.481496,Neutral
kio (5839)_5.jpg,2023-04-30 01:16:42.486497,Angry
kio (584)_0.jpg,2023-04-30 01:16:42.491498,Sad
kio (584)_1.jpg,2023-04-30 01:16:42.496499,Sad
kio (584)_2.jpg,2023-04-30 01:16:42.501500,Happy
kio (5840)_0.jpg,2023-04-30 01:16:42.506501,Sad
kio (5840)_1.jpg,2023-04-30 01:16:42.511503,Sad
kio (5840)_2.jpg,2023-04-30 01:16:42.516504,Neutral
kio (5840)_3.jpg,2023-04-30 01:16:42.521505,Fear
kio (5841)_0.jpg,2023-04-30 01:16:42.526506,Sad
kio (5841)_1.jpg,2023-04-30 01:16:42.531507,Sad
kio (5841)_2.jpg,2023-04-30 01:16:42.536508,Neutral
kio (5842)_0.jpg,2023-04-30 01:16:42.541509,Sad
kio (5842)_1.jpg,2023-04-30 01:16:42.547511,Sad
kio (5842)_2.jpg,2023-04-30 01:16:42.551512,Sad
kio (5842)_3.jpg,2023-04-30 01:16:42.556513,Sad
kio (5843)_0.jpg,2023-04-30 01:16:42.561514,Happy
kio (5843)_1.jpg,2023-04-30 01:16:42.566515,Sad
kio (5843)_2.jpg,2023-04-30 01:16:42.572516,Fear
kio (5844)_0.jpg,2023-04-30 01:16:42.577518,Sad
kio (5844)_1.jpg,2023-04-30 01:16:42.582519,Sad
kio (5844)_2.jpg,2023-04-30 01:16:42.587520,Neutral
kio (5844)_3.jpg,2023-04-30 01:16:42.592521,Sad
kio (5844)_4.jpg,2023-04-30 01:16:42.597522,Fear
kio (5845)_0.jpg,2023-04-30 01:16:42.602523,Neutral
kio (5845)_1.jpg,2023-04-30 01:16:42.607524,Sad
kio (5845)_2.jpg,2023-04-30 01:16:42.613526,Neutral
kio (5845)_3.jpg,2023-04-30 01:16:42.618527,Angry
kio (5845)_4.jpg,2023-04-30 01:16:42.623528,Sad
kio (5845)_5.jpg,2023-04-30 01:16:42.628529,Neutral
kio (5845)_6.jpg,2023-04-30 01:16:42.633530,Sad
kio (5846)_0.jpg,2023-04-30 01:16:42.638531,Sad
kio (5846)_1.jpg,2023-04-30 01:16:42.643533,Fear
kio (5846)_2.jpg,2023-04-30 01:16:42.648534,Sad
kio (5846)_3.jpg,2023-04-30 01:16:42.653535,Neutral
kio (5846)_4.jpg,2023-04-30 01:16:42.659536,Sad
kio (5847)_0.jpg,2023-04-30 01:16:42.664537,Sad
kio (5847)_1.jpg,2023-04-30 01:16:42.669538,Sad
kio (5847)_2.jpg,2023-04-30 01:16:42.674540,Sad
kio (5847)_3.jpg,2023-04-30 01:16:42.679542,Fear
kio (5847)_4.jpg,2023-04-30 01:16:42.684542,Neutral
kio (5848)_0.jpg,2023-04-30 01:16:42.689544,Neutral
kio (5848)_1.jpg,2023-04-30 01:16:42.694544,Sad
kio (5848)_2.jpg,2023-04-30 01:16:42.699545,Sad
kio (5848)_3.jpg,2023-04-30 01:16:42.704547,Sad
kio (5848)_4.jpg,2023-04-30 01:16:42.709548,Sad
kio (5849)_0.jpg,2023-04-30 01:16:42.715549,Sad
kio (5849)_1.jpg,2023-04-30 01:16:42.720551,Sad
kio (5849)_2.jpg,2023-04-30 01:16:42.725552,Sad
kio (5849)_3.jpg,2023-04-30 01:16:42.730552,Neutral
kio (5849)_4.jpg,2023-04-30 01:16:42.737554,Happy
kio (585)_0.jpg,2023-04-30 01:16:42.744556,Neutral
kio (585)_1.jpg,2023-04-30 01:16:42.752558,Angry
kio (585)_2.jpg,2023-04-30 01:16:42.758559,Neutral
kio (5850)_0.jpg,2023-04-30 01:16:42.764561,Sad
kio (5850)_1.jpg,2023-04-30 01:16:42.770563,Neutral
kio (5850)_2.jpg,2023-04-30 01:16:42.775562,Fear
kio (5851)_0.jpg,2023-04-30 01:16:42.780563,Sad
kio (5851)_1.jpg,2023-04-30 01:16:42.785565,Sad
kio (5851)_2.jpg,2023-04-30 01:16:42.790566,Happy
kio (5852)_0.jpg,2023-04-30 01:16:42.795568,Sad
kio (5852)_1.jpg,2023-04-30 01:16:42.801569,Fear
kio (5852)_2.jpg,2023-04-30 01:16:42.805570,Angry
kio (5852)_3.jpg,2023-04-30 01:16:42.810571,Neutral
kio (5853)_0.jpg,2023-04-30 01:16:42.816540,Sad
kio (5853)_1.jpg,2023-04-30 01:16:42.821598,Neutral
kio (5853)_2.jpg,2023-04-30 01:16:42.826705,Sad
kio (5853)_3.jpg,2023-04-30 01:16:42.831221,Sad
kio (5853)_4.jpg,2023-04-30 01:16:42.836225,Neutral
kio (5854)_0.jpg,2023-04-30 01:16:42.841228,Sad
kio (5854)_1.jpg,2023-04-30 01:16:42.846058,Angry
kio (5854)_2.jpg,2023-04-30 01:16:42.852059,Neutral
kio (5854)_3.jpg,2023-04-30 01:16:42.857063,Neutral
kio (5854)_4.jpg,2023-04-30 01:16:42.862070,Angry
kio (5854)_5.jpg,2023-04-30 01:16:42.868070,Happy
kio (5855)_0.jpg,2023-04-30 01:16:42.873072,Sad
kio (5855)_1.jpg,2023-04-30 01:16:42.878074,Neutral
kio (5855)_2.jpg,2023-04-30 01:16:42.884074,Sad
kio (5856)_0.jpg,2023-04-30 01:16:42.889075,Neutral
kio (5856)_1.jpg,2023-04-30 01:16:42.894369,Sad
kio (5856)_2.jpg,2023-04-30 01:16:42.899545,Angry
kio (5856)_3.jpg,2023-04-30 01:16:42.904142,Angry
kio (5856)_4.jpg,2023-04-30 01:16:42.909144,Neutral
kio (5857)_0.jpg,2023-04-30 01:16:42.914145,Fear
kio (5857)_1.jpg,2023-04-30 01:16:42.919150,Fear
kio (5857)_2.jpg,2023-04-30 01:16:42.924158,Fear
kio (5857)_3.jpg,2023-04-30 01:16:42.929157,Angry
kio (5857)_4.jpg,2023-04-30 01:16:42.934158,Fear
kio (5858)_0.jpg,2023-04-30 01:16:42.941099,Sad
kio (5858)_1.jpg,2023-04-30 01:16:42.946100,Sad
kio (5858)_2.jpg,2023-04-30 01:16:42.951873,Neutral
kio (5858)_3.jpg,2023-04-30 01:16:42.956940,Fear
kio (5859)_0.jpg,2023-04-30 01:16:42.962031,Sad
kio (5859)_1.jpg,2023-04-30 01:16:42.966866,Angry
kio (5859)_2.jpg,2023-04-30 01:16:42.971838,Sad
kio (5859)_3.jpg,2023-04-30 01:16:42.976839,Sad
kio (586)_0.jpg,2023-04-30 01:16:42.981840,Fear
kio (5860)_0.jpg,2023-04-30 01:16:42.986844,Sad
kio (5860)_1.jpg,2023-04-30 01:16:42.991844,Angry
kio (5860)_2.jpg,2023-04-30 01:16:42.996846,Neutral
kio (5860)_3.jpg,2023-04-30 01:16:43.001822,Happy
kio (5861)_0.jpg,2023-04-30 01:16:43.006823,Sad
kio (5861)_1.jpg,2023-04-30 01:16:43.011774,Angry
kio (5861)_2.jpg,2023-04-30 01:16:43.016775,Neutral
kio (5861)_3.jpg,2023-04-30 01:16:43.022777,Happy
