Image Name,Time,Emotion
img4 (7345).jpg,2023-04-30 01:14:48.781689,Fear
img4 (7346).jpg,2023-04-30 01:14:48.786691,Sad
img4 (7347).jpg,2023-04-30 01:14:48.791695,Sad
img4 (7348).jpg,2023-04-30 01:14:48.796696,Fear
img4 (7349).jpg,2023-04-30 01:14:48.801665,Sad
img4 (735).jpg,2023-04-30 01:14:48.806699,Fear
img4 (7350).jpg,2023-04-30 01:14:48.811702,Sad
img4 (7351).jpg,2023-04-30 01:14:48.816703,Neutral
img4 (7352).jpg,2023-04-30 01:14:48.821704,Sad
img4 (7353).jpg,2023-04-30 01:14:48.826705,Happy
img4 (7354).jpg,2023-04-30 01:14:48.831469,Neutral
img4 (7355).jpg,2023-04-30 01:14:48.836348,Sad
img4 (7356).jpg,2023-04-30 01:14:48.841340,Sad
img4 (7357).jpg,2023-04-30 01:14:48.846344,Sad
img4 (7358).jpg,2023-04-30 01:14:48.851346,Sad
img4 (7359).jpg,2023-04-30 01:14:48.855750,Happy
img4 (736).jpg,2023-04-30 01:14:48.860519,Sad
img4 (7360).jpg,2023-04-30 01:14:48.865332,Sad
img4 (7361).jpg,2023-04-30 01:14:48.870207,Sad
img4 (7362).jpg,2023-04-30 01:14:48.875208,Neutral
img4 (7363).jpg,2023-04-30 01:14:48.880209,Sad
img4 (7364).jpg,2023-04-30 01:14:48.885088,Fear
img4 (7365).jpg,2023-04-30 01:14:48.890089,Neutral
img4 (7366).jpg,2023-04-30 01:14:48.895038,Sad
img4 (7367).jpg,2023-04-30 01:14:48.901042,Fear
img4 (7368).jpg,2023-04-30 01:14:48.906020,Neutral
img4 (7369).jpg,2023-04-30 01:14:48.911017,Sad
img4 (737).jpg,2023-04-30 01:14:48.915010,Neutral
img4 (7370).jpg,2023-04-30 01:14:48.919940,Fear
img4 (7371).jpg,2023-04-30 01:14:48.924820,Happy
img4 (7372).jpg,2023-04-30 01:14:48.929743,Happy
img4 (7373).jpg,2023-04-30 01:14:48.934744,Neutral
img4 (7374).jpg,2023-04-30 01:14:48.939745,Sad
img4 (7375).jpg,2023-04-30 01:14:48.944887,Sad
img4 (7376).jpg,2023-04-30 01:14:48.949826,Sad
img4 (7377).jpg,2023-04-30 01:14:48.953827,Neutral
img4 (7378).jpg,2023-04-30 01:14:48.958828,Happy
img4 (7379).jpg,2023-04-30 01:14:48.963829,Sad
img4 (738).jpg,2023-04-30 01:14:48.968830,Neutral
img4 (7380).jpg,2023-04-30 01:14:48.973831,Sad
img4 (7381).jpg,2023-04-30 01:14:48.978832,Sad
img4 (7382).jpg,2023-04-30 01:14:48.982833,Sad
img4 (7383).jpg,2023-04-30 01:14:48.988834,Sad
img4 (7384).jpg,2023-04-30 01:14:48.993836,Sad
img4 (7385).jpg,2023-04-30 01:14:48.998837,Angry
img4 (7386).jpg,2023-04-30 01:14:49.003838,Sad
img4 (7387).jpg,2023-04-30 01:14:49.008839,Sad
img4 (7388).jpg,2023-04-30 01:14:49.012840,Sad
img4 (7389).jpg,2023-04-30 01:14:49.017841,Sad
img4 (739).jpg,2023-04-30 01:14:49.022842,Sad
img4 (7390).jpg,2023-04-30 01:14:49.027843,Sad
img4 (7391).jpg,2023-04-30 01:14:49.032845,Sad
img4 (7392).jpg,2023-04-30 01:14:49.037846,Sad
img4 (7393).jpg,2023-04-30 01:14:49.042847,Sad
img4 (7394).jpg,2023-04-30 01:14:49.047848,Fear
img4 (7395).jpg,2023-04-30 01:14:49.052850,Sad
img4 (7396).jpg,2023-04-30 01:14:49.057852,Neutral
img4 (7397).jpg,2023-04-30 01:14:49.063853,Happy
img4 (7398).jpg,2023-04-30 01:14:49.070854,Fear
img4 (7399).jpg,2023-04-30 01:14:49.076855,Sad
img4 (74).jpg,2023-04-30 01:14:49.081857,Sad
img4 (740).jpg,2023-04-30 01:14:49.087857,Sad
img4 (7400).jpg,2023-04-30 01:14:49.092858,Neutral
img4 (7401).jpg,2023-04-30 01:14:49.097860,Sad
img4 (7402).jpg,2023-04-30 01:14:49.102860,Sad
img4 (7403).jpg,2023-04-30 01:14:49.107955,Sad
img4 (7404).jpg,2023-04-30 01:14:49.111956,Sad
img4 (7405).jpg,2023-04-30 01:14:49.117860,Sad
img4 (7406).jpg,2023-04-30 01:14:49.121699,Sad
img4 (7407).jpg,2023-04-30 01:14:49.126700,Sad
img4 (7408).jpg,2023-04-30 01:14:49.131702,Happy
img4 (7409).jpg,2023-04-30 01:14:49.137306,Angry
img4 (741).jpg,2023-04-30 01:14:49.141307,Sad
img4 (7410).jpg,2023-04-30 01:14:49.145856,Sad
img4 (7411).jpg,2023-04-30 01:14:49.151647,Sad
img4 (7412).jpg,2023-04-30 01:14:49.156312,Fear
img4 (7413).jpg,2023-04-30 01:14:49.160772,Happy
img4 (7414).jpg,2023-04-30 01:14:49.166553,Sad
img4 (7415).jpg,2023-04-30 01:14:49.172438,Neutral
img4 (7416).jpg,2023-04-30 01:14:49.176438,Sad
img4 (7417).jpg,2023-04-30 01:14:49.181127,Sad
img4 (7418).jpg,2023-04-30 01:14:49.186854,Sad
img4 (7419).jpg,2023-04-30 01:14:49.190855,Sad
img4 (742).jpg,2023-04-30 01:14:49.195856,Sad
img4 (7420).jpg,2023-04-30 01:14:49.201497,Sad
img4 (7421).jpg,2023-04-30 01:14:49.205578,Fear
img4 (7422).jpg,2023-04-30 01:14:49.210373,Sad
img4 (7423).jpg,2023-04-30 01:14:49.215804,Neutral
img4 (7424).jpg,2023-04-30 01:14:49.220805,Neutral
img4 (7425).jpg,2023-04-30 01:14:49.225442,Sad
img4 (7426).jpg,2023-04-30 01:14:49.230446,Sad
img4 (7427).jpg,2023-04-30 01:14:49.235447,Fear
img4 (7428).jpg,2023-04-30 01:14:49.239451,Sad
img4 (7429).jpg,2023-04-30 01:14:49.244333,Sad
img4 (743).jpg,2023-04-30 01:14:49.250335,Neutral
img4 (7430).jpg,2023-04-30 01:14:49.255336,Neutral
img4 (7431).jpg,2023-04-30 01:14:49.260337,Neutral
img4 (7432).jpg,2023-04-30 01:14:49.265646,Sad
img4 (7433).jpg,2023-04-30 01:14:49.270648,Sad
img4 (7434).jpg,2023-04-30 01:14:49.275436,Neutral
img4 (7435).jpg,2023-04-30 01:14:49.280437,Angry
img4 (7436).jpg,2023-04-30 01:14:49.285442,Sad
img4 (7437).jpg,2023-04-30 01:14:49.290282,Neutral
img4 (7438).jpg,2023-04-30 01:14:49.295285,Sad
