Image Name,Time,Emotion
img4 (8459).jpg,2023-04-30 01:14:55.029697,Neutral
img4 (846).jpg,2023-04-30 01:14:55.034698,Sad
img4 (8460).jpg,2023-04-30 01:14:55.039699,Sad
img4 (8461).jpg,2023-04-30 01:14:55.043735,Neutral
img4 (8462).jpg,2023-04-30 01:14:55.049739,Sad
img4 (8463).jpg,2023-04-30 01:14:55.054744,Sad
img4 (8464).jpg,2023-04-30 01:14:55.059746,Sad
img4 (8465).jpg,2023-04-30 01:14:55.064463,Sad
img4 (8466).jpg,2023-04-30 01:14:55.070389,Sad
img4 (8467).jpg,2023-04-30 01:14:55.076108,Sad
img4 (8468).jpg,2023-04-30 01:14:55.080885,Sad
img4 (8469).jpg,2023-04-30 01:14:55.085719,Sad
img4 (847).jpg,2023-04-30 01:14:55.090720,Sad
img4 (8470).jpg,2023-04-30 01:14:55.095721,Angry
img4 (8471).jpg,2023-04-30 01:14:55.100637,Sad
img4 (8472).jpg,2023-04-30 01:14:55.109550,Fear
img4 (8473).jpg,2023-04-30 01:14:55.114600,Neutral
img4 (8474).jpg,2023-04-30 01:14:55.118601,Sad
img4 (8475).jpg,2023-04-30 01:14:55.123558,Sad
img4 (8476).jpg,2023-04-30 01:14:55.128539,Fear
img4 (8477).jpg,2023-04-30 01:14:55.134345,Sad
img4 (8478).jpg,2023-04-30 01:14:55.139348,Sad
img4 (8479).jpg,2023-04-30 01:14:55.144352,Sad
img4 (848).jpg,2023-04-30 01:14:55.149354,Sad
img4 (8480).jpg,2023-04-30 01:14:55.154356,Sad
img4 (8481).jpg,2023-04-30 01:14:55.158357,Sad
img4 (8482).jpg,2023-04-30 01:14:55.163358,Neutral
img4 (8483).jpg,2023-04-30 01:14:55.168359,Angry
img4 (8484).jpg,2023-04-30 01:14:55.196365,Sad
img4 (8485).jpg,2023-04-30 01:14:55.201366,Sad
img4 (8486).jpg,2023-04-30 01:14:55.206368,Sad
img4 (8487).jpg,2023-04-30 01:14:55.211369,Sad
img4 (8488).jpg,2023-04-30 01:14:55.216370,Neutral
img4 (8489).jpg,2023-04-30 01:14:55.221372,Sad
img4 (849).jpg,2023-04-30 01:14:55.226372,Sad
img4 (8490).jpg,2023-04-30 01:14:55.231373,Neutral
img4 (8491).jpg,2023-04-30 01:14:55.237375,Sad
img4 (8492).jpg,2023-04-30 01:14:55.242375,Sad
img4 (8493).jpg,2023-04-30 01:14:55.247376,Neutral
img4 (8494).jpg,2023-04-30 01:14:55.252379,Neutral
img4 (8495).jpg,2023-04-30 01:14:55.257379,Sad
img4 (8496).jpg,2023-04-30 01:14:55.263381,Neutral
img4 (8497).jpg,2023-04-30 01:14:55.268385,Sad
img4 (8498).jpg,2023-04-30 01:14:55.273384,Fear
img4 (8499).jpg,2023-04-30 01:14:55.278384,Sad
img4 (85).jpg,2023-04-30 01:14:55.283385,Neutral
img4 (850).jpg,2023-04-30 01:14:55.289387,Fear
img4 (8500).jpg,2023-04-30 01:14:55.294388,Sad
img4 (8501).jpg,2023-04-30 01:14:55.299389,Sad
img4 (8502).jpg,2023-04-30 01:14:55.303702,Sad
img4 (8503).jpg,2023-04-30 01:14:55.309897,Sad
img4 (8504).jpg,2023-04-30 01:14:55.314898,Neutral
img4 (8505).jpg,2023-04-30 01:14:55.319872,Sad
img4 (8506).jpg,2023-04-30 01:14:55.324818,Sad
img4 (8507).jpg,2023-04-30 01:14:55.330143,Sad
img4 (8508).jpg,2023-04-30 01:14:55.335144,Sad
img4 (8509).jpg,2023-04-30 01:14:55.339808,Neutral
img4 (851).jpg,2023-04-30 01:14:55.344809,Sad
img4 (8510).jpg,2023-04-30 01:14:55.349811,Sad
img4 (8511).jpg,2023-04-30 01:14:55.354813,Neutral
img4 (8512).jpg,2023-04-30 01:14:55.359819,Sad
img4 (8513).jpg,2023-04-30 01:14:55.364819,Neutral
img4 (8514).jpg,2023-04-30 01:14:55.369824,Angry
img4 (8515).jpg,2023-04-30 01:14:55.374825,Sad
img4 (8516).jpg,2023-04-30 01:14:55.379830,Sad
img4 (8517).jpg,2023-04-30 01:14:55.384830,Sad
img4 (8518).jpg,2023-04-30 01:14:55.389832,Sad
img4 (8519).jpg,2023-04-30 01:14:55.394833,Sad
img4 (852).jpg,2023-04-30 01:14:55.400790,Sad
img4 (8520).jpg,2023-04-30 01:14:55.405792,Neutral
img4 (8521).jpg,2023-04-30 01:14:55.410793,Sad
img4 (8522).jpg,2023-04-30 01:14:55.415116,Sad
img4 (8523).jpg,2023-04-30 01:14:55.420117,Neutral
img4 (8524).jpg,2023-04-30 01:14:55.425119,Sad
img4 (8525).jpg,2023-04-30 01:14:55.430060,Neutral
img4 (8526).jpg,2023-04-30 01:14:55.435061,Neutral
img4 (8527).jpg,2023-04-30 01:14:55.440062,Sad
img4 (8528).jpg,2023-04-30 01:14:55.446064,Sad
img4 (8529).jpg,2023-04-30 01:14:55.451064,Neutral
img4 (853).jpg,2023-04-30 01:14:55.455065,Neutral
img4 (8530).jpg,2023-04-30 01:14:55.460067,Sad
img4 (8531).jpg,2023-04-30 01:14:55.465067,Sad
img4 (8532).jpg,2023-04-30 01:14:55.470069,Neutral
img4 (8533).jpg,2023-04-30 01:14:55.475710,Sad
img4 (8534).jpg,2023-04-30 01:14:55.480714,Sad
img4 (8535).jpg,2023-04-30 01:14:55.485718,Sad
img4 (8536).jpg,2023-04-30 01:14:55.490721,Sad
img4 (8537).jpg,2023-04-30 01:14:55.495491,Neutral
img4 (8538).jpg,2023-04-30 01:14:55.500496,Sad
img4 (8539).jpg,2023-04-30 01:14:55.505497,Sad
img4 (854).jpg,2023-04-30 01:14:55.510446,Sad
img4 (8540).jpg,2023-04-30 01:14:55.515455,Sad
img4 (8541).jpg,2023-04-30 01:14:55.520455,Sad
img4 (8542).jpg,2023-04-30 01:14:55.525455,Neutral
img4 (8543).jpg,2023-04-30 01:14:55.530456,Neutral
img4 (8544).jpg,2023-04-30 01:14:55.535458,Neutral
img4 (8545).jpg,2023-04-30 01:14:55.541338,Sad
img4 (8546).jpg,2023-04-30 01:14:55.546285,Fear
img4 (8547).jpg,2023-04-30 01:14:55.551292,Sad
img4 (8548).jpg,2023-04-30 01:14:55.556295,Sad
img4 (8549).jpg,2023-04-30 01:14:55.561296,Angry
img4 (855).jpg,2023-04-30 01:14:55.565988,Sad
img4 (8550).jpg,2023-04-30 01:14:55.570989,Sad
img4 (8551).jpg,2023-04-30 01:14:55.575990,Sad
img4 (8552).jpg,2023-04-30 01:14:55.580965,Sad
img4 (8553).jpg,2023-04-30 01:14:55.585700,Sad
img4 (8554).jpg,2023-04-30 01:14:55.590701,Neutral
img4 (8555).jpg,2023-04-30 01:14:55.595702,Sad
img4 (8556).jpg,2023-04-30 01:14:55.600707,Sad
img4 (8557).jpg,2023-04-30 01:14:55.605708,Sad
img4 (8558).jpg,2023-04-30 01:14:55.610711,Sad
img4 (8559).jpg,2023-04-30 01:14:55.615715,Neutral
img4 (856).jpg,2023-04-30 01:14:55.620716,Sad
img4 (8560).jpg,2023-04-30 01:14:55.625720,Sad
img4 (8561).jpg,2023-04-30 01:14:55.630726,Sad
img4 (8562).jpg,2023-04-30 01:14:55.634734,Neutral
img4 (8563).jpg,2023-04-30 01:14:55.639735,Sad
img4 (8564).jpg,2023-04-30 01:14:55.644736,Sad
img4 (8565).jpg,2023-04-30 01:14:55.649738,Neutral
img4 (8566).jpg,2023-04-30 01:14:55.654737,Sad
img4 (8567).jpg,2023-04-30 01:14:55.659738,Sad
img4 (8568).jpg,2023-04-30 01:14:55.665393,Sad
img4 (8569).jpg,2023-04-30 01:14:55.670394,Sad
img4 (857).jpg,2023-04-30 01:14:55.674395,Sad
img4 (8570).jpg,2023-04-30 01:14:55.679396,Sad
img4 (8571).jpg,2023-04-30 01:14:55.685397,Sad
img4 (8572).jpg,2023-04-30 01:14:55.689404,Neutral
img4 (8573).jpg,2023-04-30 01:14:55.695405,Angry
img4 (8574).jpg,2023-04-30 01:14:55.700405,Sad
img4 (8575).jpg,2023-04-30 01:14:55.704405,Neutral
img4 (8576).jpg,2023-04-30 01:14:55.709406,Neutral
img4 (8577).jpg,2023-04-30 01:14:55.714408,Sad
img4 (8578).jpg,2023-04-30 01:14:55.720408,Sad
img4 (8579).jpg,2023-04-30 01:14:55.724411,Sad
img4 (858).jpg,2023-04-30 01:14:55.730412,Sad
img4 (8580).jpg,2023-04-30 01:14:55.734414,Neutral
img4 (8581).jpg,2023-04-30 01:14:55.739413,Neutral
img4 (8582).jpg,2023-04-30 01:14:55.745416,Sad
img4 (8583).jpg,2023-04-30 01:14:55.750417,Sad
img4 (8584).jpg,2023-04-30 01:14:55.755418,Sad
img4 (8585).jpg,2023-04-30 01:14:55.760419,Fear
img4 (8586).jpg,2023-04-30 01:14:55.765421,Sad
img4 (8587).jpg,2023-04-30 01:14:55.770422,Neutral
img4 (8588).jpg,2023-04-30 01:14:55.775423,Sad
img4 (8589).jpg,2023-04-30 01:14:55.780423,Sad
img4 (859).jpg,2023-04-30 01:14:55.785424,Sad
img4 (8590).jpg,2023-04-30 01:14:55.790425,Neutral
img4 (8591).jpg,2023-04-30 01:14:55.795426,Sad
img4 (8592).jpg,2023-04-30 01:14:55.800427,Sad
img4 (8593).jpg,2023-04-30 01:14:55.806428,Neutral
img4 (8594).jpg,2023-04-30 01:14:55.811431,Sad
img4 (8595).jpg,2023-04-30 01:14:55.816431,Sad
img4 (8596).jpg,2023-04-30 01:14:55.821433,Neutral
img4 (8597).jpg,2023-04-30 01:14:55.827433,Sad
img4 (8598).jpg,2023-04-30 01:14:55.833436,Sad
img4 (8599).jpg,2023-04-30 01:14:55.840437,Sad
img4 (86).jpg,2023-04-30 01:14:55.845438,Neutral
img4 (860).jpg,2023-04-30 01:14:55.850438,Sad
img4 (8600).jpg,2023-04-30 01:14:55.855439,Fear
img4 (8601).jpg,2023-04-30 01:14:55.860442,Sad
img4 (8602).jpg,2023-04-30 01:14:55.865442,Neutral
img4 (8603).jpg,2023-04-30 01:14:55.870443,Fear
img4 (8604).jpg,2023-04-30 01:14:55.875523,Sad
img4 (8605).jpg,2023-04-30 01:14:55.880526,Sad
img4 (8606).jpg,2023-04-30 01:14:55.885647,Sad
img4 (8607).jpg,2023-04-30 01:14:55.890595,Sad
img4 (8608).jpg,2023-04-30 01:14:55.895640,Neutral
img4 (8609).jpg,2023-04-30 01:14:55.899735,Neutral
img4 (861).jpg,2023-04-30 01:14:55.905739,Neutral
img4 (8610).jpg,2023-04-30 01:14:55.909739,Neutral
img4 (8611).jpg,2023-04-30 01:14:55.914741,Sad
img4 (8612).jpg,2023-04-30 01:14:55.920596,Sad
img4 (8613).jpg,2023-04-30 01:14:55.925599,Neutral
img4 (8614).jpg,2023-04-30 01:14:55.930485,Sad
img4 (8615).jpg,2023-04-30 01:14:55.934486,Sad
img4 (8616).jpg,2023-04-30 01:14:56.026538,Sad
img4 (8617).jpg,2023-04-30 01:14:56.036114,Sad
img4 (8618).jpg,2023-04-30 01:14:56.041115,Sad
