Image Name,Time,Emotion
kio (2536)_0.jpg,2023-04-30 01:15:28.540715,Sad
kio (2536)_1.jpg,2023-04-30 01:15:28.545663,Happy
kio (2536)_2.jpg,2023-04-30 01:15:28.549470,Happy
kio (254)_0.jpg,2023-04-30 01:15:28.554320,Fear
kio (254)_1.jpg,2023-04-30 01:15:28.559841,Happy
kio (254)_2.jpg,2023-04-30 01:15:28.564842,Neutral
kio (254)_3.jpg,2023-04-30 01:15:28.569843,Fear
kio (254)_4.jpg,2023-04-30 01:15:28.574846,Sad
kio (2542)_0.jpg,2023-04-30 01:15:28.579849,Happy
kio (255)_0.jpg,2023-04-30 01:15:28.584846,Sad
kio (255)_1.jpg,2023-04-30 01:15:28.589854,Happy
kio (255)_2.jpg,2023-04-30 01:15:28.594829,Sad
kio (255)_3.jpg,2023-04-30 01:15:28.599807,Sad
kio (255)_4.jpg,2023-04-30 01:15:28.604808,Sad
kio (255)_5.jpg,2023-04-30 01:15:28.609809,Sad
kio (2550)_0.jpg,2023-04-30 01:15:28.614810,Sad
kio (2553)_0.jpg,2023-04-30 01:15:28.620812,Sad
kio (2558)_0.jpg,2023-04-30 01:15:28.625813,Sad
kio (2558)_1.jpg,2023-04-30 01:15:28.630814,Sad
kio (256)_0.jpg,2023-04-30 01:15:28.635815,Neutral
kio (256)_1.jpg,2023-04-30 01:15:28.639816,Sad
kio (256)_2.jpg,2023-04-30 01:15:28.644817,Sad
kio (256)_3.jpg,2023-04-30 01:15:28.649818,Happy
kio (256)_4.jpg,2023-04-30 01:15:28.654819,Sad
kio (2560)_0.jpg,2023-04-30 01:15:28.660821,Sad
kio (2562)_0.jpg,2023-04-30 01:15:28.665822,Neutral
kio (2563)_0.jpg,2023-04-30 01:15:28.670823,Happy
kio (2564)_0.jpg,2023-04-30 01:15:28.675824,Happy
kio (2565)_0.jpg,2023-04-30 01:15:28.680825,Sad
kio (2566)_0.jpg,2023-04-30 01:15:28.685827,Angry
kio (2568)_0.jpg,2023-04-30 01:15:28.690828,Sad
kio (2569)_0.jpg,2023-04-30 01:15:28.697830,Happy
kio (257)_0.jpg,2023-04-30 01:15:28.703832,Sad
kio (257)_1.jpg,2023-04-30 01:15:28.710833,Sad
kio (257)_2.jpg,2023-04-30 01:15:28.715834,Sad
kio (257)_3.jpg,2023-04-30 01:15:28.721835,Neutral
kio (257)_4.jpg,2023-04-30 01:15:28.726836,Sad
kio (2571)_0.jpg,2023-04-30 01:15:28.731838,Sad
kio (2572)_0.jpg,2023-04-30 01:15:28.737838,Happy
kio (2572)_1.jpg,2023-04-30 01:15:28.742840,Neutral
kio (2573)_0.jpg,2023-04-30 01:15:28.747841,Happy
kio (2573)_1.jpg,2023-04-30 01:15:28.752842,Happy
kio (2574)_0.jpg,2023-04-30 01:15:28.757843,Neutral
kio (2574)_1.jpg,2023-04-30 01:15:28.763441,Angry
kio (2575)_0.jpg,2023-04-30 01:15:28.767441,Angry
